#proteinId	gotermId	goName	gotermType	goAcc
1291563	4993	regulation of pH	biological_process	GO:0006885
1291563	8649	solute:hydrogen antiporter activity	molecular_function	GO:0015299
1291563	9321	integral to membrane	cellular_component	GO:0016021
1291595	3043	protein kinase activity	molecular_function	GO:0004672
1291595	3736	ATP binding	molecular_function	GO:0005524
1291595	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1291595	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1291595	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1291609	2227	structural constituent of ribosome	molecular_function	GO:0003735
1291609	3827	intracellular	cellular_component	GO:0005622
1291609	4025	ribosome	cellular_component	GO:0005840
1291609	4556	translation	biological_process	GO:0006412
1291609	9241	small ribosomal subunit	cellular_component	GO:0015935
1291614	3727	protein binding	molecular_function	GO:0005515
1291617	587	nucleosome	cellular_component	GO:0000786
1291617	2176	DNA binding	molecular_function	GO:0003677
1291617	3838	nucleus	cellular_component	GO:0005634
1291617	4484	nucleosome assembly	biological_process	GO:0006334
1291684	4283	electron transport	biological_process	GO:0006118
1291684	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
1291699	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1291699	4143	carbohydrate metabolic process	biological_process	GO:0005975
1291709	3043	protein kinase activity	molecular_function	GO:0004672
1291709	3736	ATP binding	molecular_function	GO:0005524
1291709	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1291709	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
1291744	2227	structural constituent of ribosome	molecular_function	GO:0003735
1291744	3827	intracellular	cellular_component	GO:0005622
1291744	4025	ribosome	cellular_component	GO:0005840
1291744	4556	translation	biological_process	GO:0006412
1291762	162	nucleotide binding	molecular_function	GO:0000166
1291787	3042	protein-S-isoprenylcysteine O-methyltransferase activity	molecular_function	GO:0004671
1291787	4614	C-terminal protein amino acid methylation	biological_process	GO:0006481
1291787	9321	integral to membrane	cellular_component	GO:0016021
1291790	5765	N-acetyltransferase activity	molecular_function	GO:0008080
1291790	5830	metabolic process	biological_process	GO:0008152
1291799	2175	nucleic acid binding	molecular_function	GO:0003676
1291799	3827	intracellular	cellular_component	GO:0005622
1291806	2976	peroxidase activity	molecular_function	GO:0004601
1291806	4283	electron transport	biological_process	GO:0006118
1291806	5077	response to oxidative stress	biological_process	GO:0006979
1291806	12251	heme binding	molecular_function	GO:0020037
1291806	2568	cytochrome-c peroxidase activity	molecular_function	GO:0004130
1291853	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1291853	4143	carbohydrate metabolic process	biological_process	GO:0005975
1291853	2946	chitinase activity	molecular_function	GO:0004568
1291853	4200	chitin catabolic process	biological_process	GO:0006032
1291853	6462	endochitinase activity	molecular_function	GO:0008843
1291867	3866	transcription factor complex	cellular_component	GO:0005667
1291867	4501	transcription initiation	biological_process	GO:0006352
1291867	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1291867	5939	zinc ion binding	molecular_function	GO:0008270
1291867	13391	transcription regulator activity	molecular_function	GO:0030528
1291867	19908	regulation of transcription	biological_process	GO:0045449
1291867	2228	translation initiation factor activity	molecular_function	GO:0003743
1291867	3727	protein binding	molecular_function	GO:0005515
1291867	3838	nucleus	cellular_component	GO:0005634
1291867	4557	translational initiation	biological_process	GO:0006413
1291893	2176	DNA binding	molecular_function	GO:0003677
1291893	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
1291893	4499	transcription	biological_process	GO:0006350
1291944	10069	ligase activity	molecular_function	GO:0016874
1291944	2876	methylcrotonoyl-CoA carboxylase activity	molecular_function	GO:0004485
1291969	2290	catalytic activity	molecular_function	GO:0003824
1291969	5830	metabolic process	biological_process	GO:0008152
1291969	2444	acyl-CoA ligase activity	molecular_function	GO:0003996
1291969	3135	succinate-CoA ligase activity	molecular_function	GO:0004774
1291969	8961	fatty-acid ligase activity	molecular_function	GO:0015645
1291969	11147	perillyl-CoA synthetase activity	molecular_function	GO:0018853
1291969	11148	3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity	molecular_function	GO:0018854
1291969	11149	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity	molecular_function	GO:0018855
1291969	11150	benzoyl acetate-CoA ligase activity	molecular_function	GO:0018856
1291969	11151	2,4-dichlorobenzoate-CoA ligase activity	molecular_function	GO:0018857
1291969	19223	branched-chain acyl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043759
1291969	19226	aryl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043762
1291978	9710	oxidoreductase activity	molecular_function	GO:0016491
1292006	3043	protein kinase activity	molecular_function	GO:0004672
1292006	3736	ATP binding	molecular_function	GO:0005524
1292006	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1292006	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1292006	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
1292006	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
1292006	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
1292006	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
1292006	3050	casein kinase activity	molecular_function	GO:0004680
1292006	3051	casein kinase I activity	molecular_function	GO:0004681
1292006	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
1292006	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
1292006	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
1292006	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
1292006	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
1292006	3067	atypical protein kinase C activity	molecular_function	GO:0004700
1292006	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
1292006	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
1292006	3071	JUN kinase activity	molecular_function	GO:0004705
1292006	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
1292006	3074	MAP kinase kinase activity	molecular_function	GO:0004708
1292006	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
1292006	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
1292006	3084	Janus kinase activity	molecular_function	GO:0004718
1292006	6004	MAP kinase 1 activity	molecular_function	GO:0008338
1292006	6005	MP kinase activity	molecular_function	GO:0008339
1292006	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
1292006	6196	JUN kinase kinase activity	molecular_function	GO:0008545
1292006	10102	MAP kinase 2 activity	molecular_function	GO:0016908
1292006	10103	SAP kinase activity	molecular_function	GO:0016909
1292006	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
1292006	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
1292006	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
1292211	2890	flavin-containing monooxygenase activity	molecular_function	GO:0004499
1292211	23919	FAD binding	molecular_function	GO:0050660
1292211	23920	NADP binding	molecular_function	GO:0050661
1292226	4283	electron transport	biological_process	GO:0006118
1292226	9710	oxidoreductase activity	molecular_function	GO:0016491
1292226	23919	FAD binding	molecular_function	GO:0050660
1292226	2407	NADH dehydrogenase activity	molecular_function	GO:0003954
1292249	6075	acyltransferase activity	molecular_function	GO:0008415
1292249	2534	carnitine O-acetyltransferase activity	molecular_function	GO:0004092
1292280	155	two-component response regulator activity	molecular_function	GO:0000156
1292280	157	two-component signal transduction system (phosphorelay)	biological_process	GO:0000160
1292280	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1292280	3736	ATP binding	molecular_function	GO:0005524
1292280	154	two-component sensor activity	molecular_function	GO:0000155
1292280	5250	signal transduction	biological_process	GO:0007165
1292280	9320	membrane	cellular_component	GO:0016020
1292280	9581	phosphorylation	biological_process	GO:0016310
1292280	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
1292280	3044	protein histidine kinase activity	molecular_function	GO:0004673
1292280	10446	peptidyl-histidine phosphorylation	biological_process	GO:0018106
1292280	3228	signal transducer activity	molecular_function	GO:0004871
1292304	13917	heat shock protein binding	molecular_function	GO:0031072
1292308	2176	DNA binding	molecular_function	GO:0003677
1292308	3736	ATP binding	molecular_function	GO:0005524
1292308	2175	nucleic acid binding	molecular_function	GO:0003676
1292308	2792	helicase activity	molecular_function	GO:0004386
1292326	21866	ATP-dependent NAD(P)H-hydrate dehydratase activity	molecular_function	GO:0047453
1292341	155	two-component response regulator activity	molecular_function	GO:0000156
1292341	157	two-component signal transduction system (phosphorelay)	biological_process	GO:0000160
1292341	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1292341	3736	ATP binding	molecular_function	GO:0005524
1292341	154	two-component sensor activity	molecular_function	GO:0000155
1292341	5250	signal transduction	biological_process	GO:0007165
1292341	9320	membrane	cellular_component	GO:0016020
1292341	9581	phosphorylation	biological_process	GO:0016310
1292341	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
1292341	3044	protein histidine kinase activity	molecular_function	GO:0004673
1292341	10446	peptidyl-histidine phosphorylation	biological_process	GO:0018106
1292341	3228	signal transducer activity	molecular_function	GO:0004871
1292342	162	nucleotide binding	molecular_function	GO:0000166
1292342	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1292342	3736	ATP binding	molecular_function	GO:0005524
1292342	2176	DNA binding	molecular_function	GO:0003677
1292342	3838	nucleus	cellular_component	GO:0005634
1292342	4421	DNA replication	biological_process	GO:0006260
1292342	2187	DNA clamp loader activity	molecular_function	GO:0003689
1292342	3862	DNA replication factor C complex	cellular_component	GO:0005663
1292373	2175	nucleic acid binding	molecular_function	GO:0003676
1292373	3827	intracellular	cellular_component	GO:0005622
1292373	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
1292373	6068	3'-5' exonuclease activity	molecular_function	GO:0008408
1292373	162	nucleotide binding	molecular_function	GO:0000166
1292373	2290	catalytic activity	molecular_function	GO:0003824
1292373	19375	cellular metabolic process	biological_process	GO:0044237
1292373	172	nuclear exosome (RNase complex)	cellular_component	GO:0000176
1292373	4541	RNA processing	biological_process	GO:0006396
1292373	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
1292373	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
1292407	2441	acid phosphatase activity	molecular_function	GO:0003993
1292429	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
1292434	3228	signal transducer activity	molecular_function	GO:0004871
1292434	5250	signal transduction	biological_process	GO:0007165
1292434	155	two-component response regulator activity	molecular_function	GO:0000156
1292434	157	two-component signal transduction system (phosphorelay)	biological_process	GO:0000160
1292434	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1292434	3736	ATP binding	molecular_function	GO:0005524
1292434	154	two-component sensor activity	molecular_function	GO:0000155
1292434	9320	membrane	cellular_component	GO:0016020
1292434	9581	phosphorylation	biological_process	GO:0016310
1292434	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
1292434	3044	protein histidine kinase activity	molecular_function	GO:0004673
1292434	10446	peptidyl-histidine phosphorylation	biological_process	GO:0018106
1292434	3229	receptor activity	molecular_function	GO:0004872
